Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
20503,DBRG NDLS RAJEXP,DIBRUGARH,DBRG,3,NFR
20503,DBRG NDLS RAJEXP,MORANHAT,MRHT,14,NFR
20503,DBRG NDLS RAJEXP,SIMALUGURI JN,SLGR,17,NFR
20503,DBRG NDLS RAJEXP,MARIANI JN,MXN,25,NFR
20503,DBRG NDLS RAJEXP,DIMAPUR,DMV,17,NFR
20503,DBRG NDLS RAJEXP,LUMDING JN,LMG,18,NFR
20503,DBRG NDLS RAJEXP,GUWAHATI,GHY,15,NFR
20503,DBRG NDLS RAJEXP,NEW BONGAIGAON,NBQ,13,NFR
20503,DBRG NDLS RAJEXP,KOKRAJHAR,KOJ,16,NFR
20503,DBRG NDLS RAJEXP,NEW ALIPURDAUR,NOQ,25,NFR
20503,DBRG NDLS RAJEXP,NEW COOCH BEHAR,NCB,27,NFR
20503,DBRG NDLS RAJEXP,NEW JALPAIGURI,NJP,17,NFR
20503,DBRG NDLS RAJEXP,KISHANGANJ,KNE,25,NFR
20503,DBRG NDLS RAJEXP,KATIHAR JN,KIR,23,NFR
20503,DBRG NDLS RAJEXP,SAMASTIPUR JN,SPJ,20,NFR
20503,DBRG NDLS RAJEXP,MUZAFFARPUR JN,MFP,32,NFR
20503,DBRG NDLS RAJEXP,HAJIPUR JN,HJP,30,NFR
20503,DBRG NDLS RAJEXP,CHHAPRA,CPR,23,NFR
20503,DBRG NDLS RAJEXP,BALLIA,BUI,30,NFR
20503,DBRG NDLS RAJEXP,VARANASI JN,BSB,16,NFR
20503,DBRG NDLS RAJEXP,LUCKNOW NR,LKO,20,NFR
20503,DBRG NDLS RAJEXP,BAREILLY,BE,30,NFR
20503,DBRG NDLS RAJEXP,MORADABAD,MB,26,NFR
20503,DBRG NDLS RAJEXP,NEW DELHI,NDLS,38,NFR
