Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
02563,BJU NDLS HUMSFAR,BARAUNI JN,BJU,97,ECR
02563,BJU NDLS HUMSFAR,MUZAFFARPUR JN,MFP,191,ECR
02563,BJU NDLS HUMSFAR,CHHAPRA,CPR,210,ECR
02563,BJU NDLS HUMSFAR,SIWAN JN,SV,221,ECR
02563,BJU NDLS HUMSFAR,DEORIA SADAR,DEOS,254,ECR
02563,BJU NDLS HUMSFAR,GORAKHPUR JN,GKP,307,ECR
02563,BJU NDLS HUMSFAR,BASTI,BST,329,ECR
02563,BJU NDLS HUMSFAR,AISHBAGH,ASH,396,ECR
02563,BJU NDLS HUMSFAR,KANPUR CENTRAL,CNB,440,ECR
02563,BJU NDLS HUMSFAR,NEW DELHI,NDLS,470,ECR
02564,BJU HUMSAFAR,NEW DELHI,NDLS,55,ECR
02564,BJU HUMSAFAR,KANPUR CENTRAL,CNB,122,ECR
02564,BJU HUMSAFAR,AISHBAGH,ASH,145,ECR
02564,BJU HUMSAFAR,BASTI,BST,214,ECR
02564,BJU HUMSAFAR,GORAKHPUR JN,GKP,205,ECR
02564,BJU HUMSAFAR,DEORIA SADAR,DEOS,210,ECR
02564,BJU HUMSAFAR,SIWAN JN,SV,214,ECR
02564,BJU HUMSAFAR,CHHAPRA,CPR,243,ECR
02564,BJU HUMSAFAR,MUZAFFARPUR JN,MFP,302,ECR
02564,BJU HUMSAFAR,BARAUNI JN,BJU,386,ECR
02569,DBG NDLS HMSAFAR,DARBHANGA JN,DBG,33,ECR
02569,DBG NDLS HMSAFAR,SAMASTIPUR JN,SPJ,55,ECR
02569,DBG NDLS HMSAFAR,MUZAFFARPUR JN,MFP,79,ECR
02569,DBG NDLS HMSAFAR,CHHAPRA,CPR,121,ECR
02569,DBG NDLS HMSAFAR,SIWAN JN,SV,140,ECR
02569,DBG NDLS HMSAFAR,DEORIA SADAR,DEOS,168,ECR
02569,DBG NDLS HMSAFAR,GORAKHPUR JN,GKP,228,ECR
02569,DBG NDLS HMSAFAR,BASTI,BST,252,ECR
02569,DBG NDLS HMSAFAR,AISHBAGH,ASH,310,ECR
02569,DBG NDLS HMSAFAR,KANPUR CENTRAL,CNB,368,ECR
02569,DBG NDLS HMSAFAR,NEW DELHI,NDLS,441,ECR
02570,DBG HUMSAFAR,NEW DELHI,NDLS,183,ECR
02570,DBG HUMSAFAR,KANPUR CENTRAL,CNB,228,ECR
02570,DBG HUMSAFAR,AISHBAGH,ASH,257,ECR
02570,DBG HUMSAFAR,BASTI,BST,338,ECR
02570,DBG HUMSAFAR,GORAKHPUR JN,GKP,335,ECR
02570,DBG HUMSAFAR,DEORIA SADAR,DEOS,343,ECR
02570,DBG HUMSAFAR,SIWAN JN,SV,364,ECR
02570,DBG HUMSAFAR,CHHAPRA,CPR,334,ECR
02570,DBG HUMSAFAR,MUZAFFARPUR JN,MFP,380,ECR
02570,DBG HUMSAFAR,SAMASTIPUR JN,SPJ,405,ECR
02570,DBG HUMSAFAR,DARBHANGA JN,DBG,409,ECR
02595,GKP FESTIVAL SPL,,,,
02596,HMSFR FEST SPL,,,,
02751,JAT HUMSAFAR SPL,,,,
02752,NED HUMSAFAR SPL,,,,
04651,PNBE FZR HUMSAFAR,JAYNAGAR,JYG,52,NR
04651,PNBE FZR HUMSAFAR,DARBHANGA JN,DBG,82,NR
04651,PNBE FZR HUMSAFAR,SAMASTIPUR JN,SPJ,109,NR
04651,PNBE FZR HUMSAFAR,MUZAFFARPUR JN,MFP,128,NR
04651,PNBE FZR HUMSAFAR,CHHAPRA,CPR,142,NR
04651,PNBE FZR HUMSAFAR,SHAHGANJ JN,SHG,131,NR
04651,PNBE FZR HUMSAFAR,LUCKNOW NR,LKO,150,NR
04651,PNBE FZR HUMSAFAR,MORADABAD,MB,208,NR
04651,PNBE FZR HUMSAFAR,DELHI,DLI,288,NR
04651,PNBE FZR HUMSAFAR,AMBALA CANT JN,UMB,340,NR
04651,PNBE FZR HUMSAFAR,AMRITSAR JN,ASR,347,NR
04652,JYG HUMSAFR SPL,AMRITSAR JN,ASR,45,NR
04652,JYG HUMSAFR SPL,AMBALA CANT JN,UMB,65,NR
04652,JYG HUMSAFR SPL,DELHI,DLI,108,NR
04652,JYG HUMSAFR SPL,MORADABAD,MB,176,NR
04652,JYG HUMSAFR SPL,LUCKNOW NR,LKO,260,NR
04652,JYG HUMSAFR SPL,SHAHGANJ JN,SHG,295,NR
04652,JYG HUMSAFR SPL,CHHAPRA,CPR,282,NR
04652,JYG HUMSAFR SPL,MUZAFFARPUR JN,MFP,344,NR
04652,JYG HUMSAFR SPL,SAMASTIPUR JN,SPJ,365,NR
04652,JYG HUMSAFR SPL,DARBHANGA JN,DBG,400,NR
04652,JYG HUMSAFR SPL,JAYNAGAR,JYG,371,NR
06509,SBC DNR HUMSAFAR,KSR BANGALORE CY JN,SBC,2,SWR
06509,SBC DNR HUMSAFAR,KRISHNARAJAPURM,KJM,15,SWR
06509,SBC DNR HUMSAFAR,JOLARPETTAI,JTJ,7,SWR
06509,SBC DNR HUMSAFAR,KATPADI JN,KPD,3,SWR
06509,SBC DNR HUMSAFAR,ARAKKONAM,AJJ,13,SWR
06509,SBC DNR HUMSAFAR,PERAMBUR,PER,23,SWR
06509,SBC DNR HUMSAFAR,VIJAYAWADA JN,BZA,70,SWR
06509,SBC DNR HUMSAFAR,WARANGAL,WL,180,SWR
06509,SBC DNR HUMSAFAR,BALHARSHAH,BPQ,204,SWR
06509,SBC DNR HUMSAFAR,NAGPUR,NGP,244,SWR
06509,SBC DNR HUMSAFAR,ITARSI JN,ET,206,SWR
06509,SBC DNR HUMSAFAR,JABALPUR,JBP,265,SWR
06509,SBC DNR HUMSAFAR,SATNA,STA,335,SWR
06509,SBC DNR HUMSAFAR,PRAYAGRAJ CHHEOKI,PCOI,297,SWR
06509,SBC DNR HUMSAFAR,PT DEEN DAYAL UPADHYAY JN,DDU,214,SWR
06509,SBC DNR HUMSAFAR,ARA,ARA,210,SWR
06509,SBC DNR HUMSAFAR,DANAPUR,DNR,213,SWR
06510,DNR SBC HUMSAFAR,DANAPUR,DNR,97,SWR
06510,DNR SBC HUMSAFAR,ARA,ARA,121,SWR
06510,DNR SBC HUMSAFAR,PT DEEN DAYAL UPADHYAY JN,DDU,155,SWR
