Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
12283,ERS NZM DURONTO,ERNAKULAM JN,ERS,0,NR
12283,ERS NZM DURONTO,KOZHIKODE,CLT,17,NR
12283,ERS NZM DURONTO,MANGALORE JN,MAJN,21,NR
12283,ERS NZM DURONTO,MADGAON,MAO,35,NR
12283,ERS NZM DURONTO,RATNAGIRI,RN,8,NR
12283,ERS NZM DURONTO,PANVEL,PNVL,27,NR
12283,ERS NZM DURONTO,VASAI ROAD,BSR,0,NR
12283,ERS NZM DURONTO,SURAT,ST,11,NR
12283,ERS NZM DURONTO,VADODARA JN,BRC,11,NR
12283,ERS NZM DURONTO,RATLAM JN,RTM,8,NR
12283,ERS NZM DURONTO,KOTA JN,KOTA,0,NR
12283,ERS NZM DURONTO,H NIZAMUDDIN,NZM,12,NR
