Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
04652,JYG HUMSAFR SPL,AMRITSAR JN,ASR,68,NR
04652,JYG HUMSAFR SPL,DHANDARI KALAN,DDL,207,NR
04652,JYG HUMSAFR SPL,AMBALA CANT JN,UMB,132,NR
04652,JYG HUMSAFR SPL,DELHI,DLI,209,NR
04652,JYG HUMSAFR SPL,MORADABAD,MB,267,NR
04652,JYG HUMSAFR SPL,LUCKNOW NR,LKO,349,NR
04652,JYG HUMSAFR SPL,SHAHGANJ JN,SHG,390,NR
04652,JYG HUMSAFR SPL,CHHAPRA,CPR,403,NR
04652,JYG HUMSAFR SPL,MUZAFFARPUR JN,MFP,456,NR
04652,JYG HUMSAFR SPL,SAMASTIPUR JN,SPJ,478,NR
04652,JYG HUMSAFR SPL,DARBHANGA JN,DBG,502,NR
04652,JYG HUMSAFR SPL,JAYNAGAR,JYG,460,NR
