Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
01221,NZM RAJDHANI SPL,,,,
01222,CSMT RAJDNI SPL,,,,
02431,TVC NZM RAJ EXP,,,,
02432,NZM TVC RAJ SPL,,,,
02454,NDLS RNC SPL,,,,
12301,KOLKATA RAJDHNI,HOWRAH JN,HWH,1,ER
12301,KOLKATA RAJDHNI,ASANSOL JN,ASN,13,ER
12301,KOLKATA RAJDHNI,DHANBAD JN,DHN,4,ER
12301,KOLKATA RAJDHNI,PARASNATH,PNME,13,ER
12301,KOLKATA RAJDHNI,GAYA JN,GAYA,6,ER
12301,KOLKATA RAJDHNI,PT DEEN DAYAL UPADHYAY JN,DDU,17,ER
12301,KOLKATA RAJDHNI,PRAYAGRAJ JN,PRYJ,40,ER
12301,KOLKATA RAJDHNI,KANPUR CENTRAL,CNB,56,ER
12301,KOLKATA RAJDHNI,NEW DELHI,NDLS,90,ER
12302,KOLKATA RJDHNI,NEW DELHI,NDLS,64,ER
12302,KOLKATA RJDHNI,KANPUR CENTRAL,CNB,108,ER
12302,KOLKATA RJDHNI,PRAYAGRAJ JN,PRYJ,140,ER
12302,KOLKATA RJDHNI,PT DEEN DAYAL UPADHYAY JN,DDU,164,ER
12302,KOLKATA RJDHNI,GAYA JN,GAYA,184,ER
12302,KOLKATA RJDHNI,PARASNATH,PNME,195,ER
12302,KOLKATA RJDHNI,DHANBAD JN,DHN,186,ER
12302,KOLKATA RJDHNI,ASANSOL JN,ASN,194,ER
12302,KOLKATA RJDHNI,HOWRAH JN,HWH,188,ER
12305,KOLKATA RJDHNI,HOWRAH JN,HWH,1,ER
12305,KOLKATA RJDHNI,BARDDHAMAN JN,BWN,16,ER
12305,KOLKATA RJDHNI,MADHUPUR JN,MDP,23,ER
12305,KOLKATA RJDHNI,JASIDIH JN,JSME,24,ER
12305,KOLKATA RJDHNI,PATNA JN,PNBE,2,ER
12305,KOLKATA RJDHNI,PT DEEN DAYAL UPADHYAY JN,DDU,14,ER
12305,KOLKATA RJDHNI,PRAYAGRAJ JN,PRYJ,58,ER
12305,KOLKATA RJDHNI,KANPUR CENTRAL,CNB,94,ER
12305,KOLKATA RJDHNI,NEW DELHI,NDLS,119,ER
12306,KOLKATA RJDHNI,NEW DELHI,NDLS,59,ER
12306,KOLKATA RJDHNI,KANPUR CENTRAL,CNB,163,ER
12306,KOLKATA RJDHNI,PRAYAGRAJ JN,PRYJ,168,ER
12306,KOLKATA RJDHNI,PT DEEN DAYAL UPADHYAY JN,DDU,169,ER
12306,KOLKATA RJDHNI,PATNA JN,PNBE,168,ER
12306,KOLKATA RJDHNI,JASIDIH JN,JSME,167,ER
12306,KOLKATA RJDHNI,MADHUPUR JN,MDP,173,ER
