Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
12501,AGTL GARIB RATH,KOLKATA,KOAA,1,NFR
12501,AGTL GARIB RATH,BANDEL JN,BDC,15,NFR
12501,AGTL GARIB RATH,NABADWIP DHAM,NDAE,21,NFR
12501,AGTL GARIB RATH,KATWA,KWAE,16,NFR
12501,AGTL GARIB RATH,AZIMGANJ JN,AZ,7,NFR
12501,AGTL GARIB RATH,JANGIPUR ROAD,JRLE,15,NFR
12501,AGTL GARIB RATH,MALDA TOWN,MLDT,2,NFR
12501,AGTL GARIB RATH,KISHANGANJ,KNE,57,NFR
12501,AGTL GARIB RATH,NEW JALPAIGURI,NJP,42,NFR
12501,AGTL GARIB RATH,NEW COOCH BEHAR,NCB,34,NFR
12501,AGTL GARIB RATH,NEW ALIPURDAUR,NOQ,17,NFR
12501,AGTL GARIB RATH,KOKRAJHAR,KOJ,32,NFR
12501,AGTL GARIB RATH,NEW BONGAIGAON,NBQ,25,NFR
12501,AGTL GARIB RATH,GOALPARA TOWN,GLPT,28,NFR
12501,AGTL GARIB RATH,GUWAHATI,GHY,15,NFR
12501,AGTL GARIB RATH,MANDERDISA,MYD,19,NFR
12501,AGTL GARIB RATH,NEW HAFLONG,NHLG,4,NFR
12501,AGTL GARIB RATH,BADARPUR JN,BPB,0,NFR
12501,AGTL GARIB RATH,NEW KARIMGANJ,NKMG,5,NFR
12501,AGTL GARIB RATH,DHARMANAGAR,DMR,0,NFR
