Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
15705,CHAMPARAN HUMSFR,KATIHAR JN,KIR,30,ECR
15705,CHAMPARAN HUMSFR,NAUGACHIA,NNA,44,ECR
15705,CHAMPARAN HUMSFR,KHAGARIA JN,KGG,54,ECR
15705,CHAMPARAN HUMSFR,SAMASTIPUR JN,SPJ,31,ECR
15705,CHAMPARAN HUMSFR,MUZAFFARPUR JN,MFP,39,ECR
15705,CHAMPARAN HUMSFR,CHAKIA,CAA,58,ECR
15705,CHAMPARAN HUMSFR,BAPUDHAM MOTIHARI,BMKI,64,ECR
15705,CHAMPARAN HUMSFR,BETTIAH,BTH,71,ECR
15705,CHAMPARAN HUMSFR,NARKATIAGANJ JN,NKE,62,ECR
15705,CHAMPARAN HUMSFR,SISWA BAZAR,SBZ,38,ECR
15705,CHAMPARAN HUMSFR,GORAKHPUR JN,GKP,32,ECR
15705,CHAMPARAN HUMSFR,SIDDHARTH NAGAR,SDDN,38,ECR
15705,CHAMPARAN HUMSFR,TULSIPUR,TLR,57,ECR
15705,CHAMPARAN HUMSFR,BALRAMPUR,BLP,50,ECR
15705,CHAMPARAN HUMSFR,GONDA JN,GD,31,ECR
15705,CHAMPARAN HUMSFR,LUCKNOW NR,LKO,20,ECR
15705,CHAMPARAN HUMSFR,KANPUR CENTRAL,CNB,31,ECR
15705,CHAMPARAN HUMSFR,ALIGARH JN,ALJN,66,ECR
15705,CHAMPARAN HUMSFR,DELHI,DLI,68,ECR
