Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
22692,BANGLORE RJDHNI,H NIZAMUDDIN,NZM,8,SWR
22692,BANGLORE RJDHNI,AGRA CANTT,AGC,21,SWR
22692,BANGLORE RJDHNI,GWALIOR,GWL,21,SWR
22692,BANGLORE RJDHNI,V LAKSHMIBAI JHANSI,VGLJ,22,SWR
22692,BANGLORE RJDHNI,BHOPAL JN,BPL,27,SWR
22692,BANGLORE RJDHNI,ITARSI JN,ET,25,SWR
22692,BANGLORE RJDHNI,NAGPUR,NGP,32,SWR
22692,BANGLORE RJDHNI,BALHARSHAH,BPQ,34,SWR
22692,BANGLORE RJDHNI,KAZIPET JN,KZJ,66,SWR
22692,BANGLORE RJDHNI,SECUNDERABAD JN,SC,68,SWR
22692,BANGLORE RJDHNI,SERAM,SEM,81,SWR
22692,BANGLORE RJDHNI,YADGIR,YG,79,SWR
22692,BANGLORE RJDHNI,RAICHUR,RC,82,SWR
22692,BANGLORE RJDHNI,GUNTAKAL JN,GTL,70,SWR
22692,BANGLORE RJDHNI,DHARMAVARAM JN,DMM,51,SWR
22692,BANGLORE RJDHNI,SAI P NILAYAM,SSPN,65,SWR
22692,BANGLORE RJDHNI,KSR BANGALORE CY JN,SBC,23,SWR
